id,is_iceberg
cfa175a8,0.8454515933990479
3d7e09d8,0.8286914825439453
44a13d1b,0.821529746055603
c66b0948,0.8272293210029602
976a6d64,0.8384376168251038
8bbd8909,0.8008207678794861
522890fd,0.8417360782623291
f23a3b95,0.8403003215789795
680039dc,0.8179890513420105
93028e53,0.7866442799568176
22a16932,0.7822451591491699
7d8126d2,0.8223652243614197
ba2ecd75,0.8500493168830872
8071bdd7,0.8126131296157837
96d5aeee,0.8001876473426819
154be68f,0.8237607479095459
d8c2bfe2,0.8173590898513794
f76d47b0,0.7998091578483582
0e781ade,0.6911060810089111
13cf6060,0.8594689965248108
cd99f710,0.8071950078010559
d10005bb,0.8494304418563843
3a31445f,0.8237341046333313
3157202d,0.7773457169532776
6ee64703,0.8033447861671448
e5de8685,0.8348413109779358
02cc70ba,0.8344830870628357
50984a87,0.8051040172576904
fa94957a,0.8313401937484741
eab406b4,0.8018973469734192
3ad39398,0.8105562329292297
9ecf3802,0.8269597887992859
6048ae7b,0.821412205696106
9dc68871,0.8358506560325623
13701465,0.8374626636505127
8d8779f3,0.7279139757156372
0712f269,0.8203242421150208
722c2597,0.8040697574615479
478a2b08,0.8398138880729675
38f5fb41,0.7908275127410889
c52ad74d,0.8168639540672302
0c85fd09,0.8042668104171753
f1582cba,0.8056280612945557
ff836697,0.8378708362579346
ddfe4802,0.8403540253639221
3cef3bc7,0.8112576603889465
6a21542b,0.8015280961990356
150e23c4,0.8036260604858398
078c6d99,0.8117994666099548
1dcd1dc3,0.7459530830383301
39967e45,0.8240090012550354
6b6333aa,0.7837697863578796
4ae61433,0.8365975618362427
f96362e0,0.8199430704116821
97a88aac,0.8226227760314941
427ae8ce,0.7863649129867554
209d4b15,0.8492608666419983
64b453bd,0.8618746399879456
0f5a484e,0.7809858322143555
5ac74969,0.8125764727592468
736ed43e,0.8207833766937256
8533795f,0.7360128164291382
f5b54fb6,0.7938777804374695
6eb4c041,0.8480713367462158
97afdf42,0.8379278779029846
1bb488db,0.7092157602310181
f132e44d,0.7603906989097595
d3c2f140,0.8250978589057922
1756794d,0.829643726348877
9efcc11f,0.7935230135917664
14c966cf,0.80146324634552
59cfe4d1,0.8020002841949463
883151f4,0.7530590295791626
34c4c9ff,0.7995652556419373
70b4c2eb,0.8376454710960388
96a337d9,0.8202441334724426
7fe89ffa,0.8259205222129822
057c7a22,0.7596202492713928
451cc057,0.7638896107673645
05076700,0.7655311822891235
dc52f6c1,0.8107141852378845
b03a59f9,0.8111135959625244
129ed4b0,0.8103669881820679
fb611563,0.8000451922416687
ac32e6f1,0.8291248679161072
c05c5ab0,0.8352150917053223
3163d5ed,0.8194079995155334
02096ca4,0.7959586381912231
e92496c0,0.7918006777763367
1a9e2c50,0.8364357948303223
0864e334,0.8263413310050964
d976faeb,0.805749773979187
1d7b342f,0.7834993600845337
281bc1ea,0.8145224452018738
bea9f0cf,0.8007840514183044
f4afa0e6,0.8324028253555298
e1b5ef69,0.7511215209960938
b50539fd,0.8026837110519409
2a8c9c15,0.7942520976066589
157ebb0c,0.8328503966331482
247d3614,0.7941716313362122
0c6cc0cb,0.8351740837097168
aae88d39,0.8398889303207397
0c77b464,0.8254338502883911
963cf5ea,0.7738311886787415
1b371d8b,0.8239986896514893
225bc00f,0.820505678653717
bc0a4eec,0.8229829668998718
1099782e,0.8040874600410461
a18feadd,0.8176320195198059
ad7f4932,0.8018423318862915
5f8f831e,0.8191009163856506
b5167c35,0.8071352243423462
0230b06d,0.8102357983589172
f8d7f7ba,0.80154949426651
08bd1053,0.7168312072753906
58e4dc8c,0.84744793176651
4793ce8e,0.8324158191680908
304caab4,0.7875455617904663
f2ee6d7f,0.808023989200592
e1f9c0e4,0.7569219470024109
8e40401c,0.7430359125137329
5d9eaba2,0.7906246185302734
55e7562c,0.7824406027793884
9da6cb4b,0.8136052489280701
c3c1c8ec,0.6930381059646606
3b38698e,0.8052361011505127
6c9eb909,0.8202271461486816
482a3d1d,0.7730358242988586
0e9918f0,0.8474990129470825
ef894fd2,0.7885853052139282
4b82e7f7,0.7922554016113281
b9cdd7fb,0.81453537940979
94a496f4,0.8122797608375549
995eacae,0.7843418121337891
41b02e58,0.8402929306030273
69f04617,0.8218188285827637
c889a03c,0.8320187926292419
91f98acf,0.8239328861236572
9135c19f,0.8437871932983398
1f0e9c09,0.8006062507629395
260d6e8e,0.8330738544464111
46334397,0.7931793928146362
f34ddf31,0.784085214138031
4d6177d7,0.8201356530189514
76a57270,0.8202301859855652
217b8cea,0.8131095170974731
9a45a566,0.7823919057846069
1b55c75e,0.7919602990150452
7bd92ec6,0.8178792595863342
6c409f41,0.8479743003845215
df3e48eb,0.7089651823043823
62723e57,0.832936704158783
b8e627bf,0.7852120399475098
86bb5d85,0.7967023253440857
77e5034c,0.8309687376022339
607079e5,0.8410902619361877
96879fb4,0.8296841382980347
6afe606d,0.8260425925254822
4129802f,0.8241302371025085
a42300ef,0.8307660818099976
1af842f5,0.7998836040496826
3fe57d78,0.8264912962913513
f4e60ed5,0.8163822889328003
68c8337b,0.8049494624137878
914ed5b5,0.7854094505310059
a6bb5987,0.8094794750213623
c781c439,0.8118588328361511
47a1a25e,0.7979526519775391
80ea0713,0.8268569111824036
a9d001bc,0.7691372036933899
f94d098a,0.810228705406189
3e230e0e,0.8171991109848022
24afa485,0.8400964736938477
bc37db7f,0.806449294090271
83f99e4d,0.7981315851211548
1a8d86f7,0.8291820883750916
38136419,0.8011256456375122
d393e637,0.8040957450866699
36902570,0.8170595169067383
327f7b25,0.8363741636276245
3f8543c6,0.8028373122215271
a0d42a70,0.830211877822876
e07ba430,0.8229765295982361
c6e53803,0.7963388562202454
fec4dad8,0.8076260089874268
933fc5ba,0.7716418504714966
c27eda4e,0.8190883994102478
9b94d2c2,0.8447177410125732
a2dbdb31,0.8019238710403442
816258dd,0.8428420424461365
81f11218,0.7932820916175842
c4bd9d04,0.7988284826278687
c6ce9bf9,0.7339372634887695
a7b3cc29,0.8065361380577087
527870bf,0.8400318026542664
9af26068,0.8110926151275635
0b591e70,0.8412151336669922
2b1e57c5,0.8570328950881958
194db786,0.8398832082748413
e09ba644,0.8204148411750793
fa2ed3e5,0.8293435573577881
1ba92726,0.7521421313285828
8c8f45b4,0.8077115416526794
f8889f44,0.7907406687736511
598e255b,0.7950538992881775
45f1aa7a,0.8303093314170837
022956a3,0.8048418164253235
d406064d,0.8005562424659729
76617947,0.7808628082275391
d0e5dccb,0.8334680795669556
33271da6,0.8271633982658386
0840e2b1,0.8178967833518982
521a9f4d,0.8127720952033997
7286b1dc,0.8279008865356445
5b6acc2d,0.8262304663658142
e034cd34,0.8417344689369202
46577660,0.7597535252571106
bb4d6f24,0.8046115636825562
bfc7a3f2,0.8003934621810913
abc66be8,0.8571760058403015
3627189f,0.8018440008163452
e49a77f6,0.7879724502563477
a209d7ee,0.7955442667007446
dee69cf6,0.8530833125114441
9a6261a0,0.8181725144386292
a8e444c6,0.7661921977996826
a6a66a28,0.8348901271820068
db7022ff,0.7929180264472961
0dfb45d9,0.8360168933868408
81c983aa,0.8421398401260376
a98fb5e1,0.8106507062911987
99e004d7,0.818264901638031
d16e5fbb,0.8507696986198425
3c352f9e,0.7842397093772888
12202699,0.8395994901657104
86af0236,0.8307892680168152
f3703e6f,0.8399530649185181
4a71dc34,0.8022996187210083
321edcdc,0.8252630233764648
e365a657,0.8083680868148804
45755c9c,0.7936632633209229
873b0829,0.8065047860145569
72ccd009,0.7973247766494751
205243d9,0.8532131910324097
d9202f36,0.779289722442627
9d0c30b0,0.862119197845459
56644ace,0.8158934116363525
c63f527f,0.777834951877594
bb84b9bd,0.8151472806930542
6f68caf0,0.7864561080932617
8492119b,0.7349401116371155
71bde48d,0.8449081182479858
d2d6e2ba,0.8509997129440308
6f4b309c,0.8274049758911133
b3cc5ba3,0.8261234760284424
fee39547,0.7902506589889526
4893137a,0.8334784507751465
e283c4c4,0.7168841361999512
25bac62b,0.8322173953056335
8fd88dd6,0.8027090430259705
b48c104e,0.7510691285133362
221d500b,0.791322648525238
8f0de087,0.6567878127098083
32342e03,0.8360073566436768
a8da99d8,0.7929491996765137
93203755,0.7850309014320374
d3c88528,0.8328431844711304
0d7a17b3,0.8006904721260071
bd72f5ec,0.8313121795654297
e953c0fd,0.8169640302658081
e730b6c6,0.8232953548431396
c086033a,0.8429484367370605
a521d303,0.8326848745346069
b023957a,0.8261624574661255
3e0f04e8,0.7359287738800049
60647cba,0.8219566941261292
2f5c43a8,0.8222659826278687
b54ba69b,0.8167592883110046
eac962ff,0.8121117353439331
7e2a3763,0.8428621888160706
9362d863,0.8446496725082397
8f1b833c,0.8306033611297607
79727ff5,0.8277443051338196
62614c75,0.8423437476158142
75a03adf,0.7935975193977356
cf138392,0.8138183951377869
bf467a96,0.8105932474136353
c8b34651,0.8497700691223145
105a5c54,0.8215258121490479
bf6de75c,0.8013466596603394
060702c8,0.8092243075370789
921bad2c,0.8392370343208313
e0d17eb0,0.830613374710083
9a3825c9,0.804056704044342
8eda717f,0.8482991456985474
78906e0c,0.8254861235618591
c60100ad,0.8119323253631592
90a72a52,0.8093194365501404
d80e4ed4,0.840599775314331
339cd0d2,0.8372187614440918
d99de899,0.8416209816932678
357e20d1,0.8225816488265991
a4d190da,0.811080813407898
bd226217,0.827114462852478
476e2771,0.8313625454902649
4e483506,0.8201830983161926
f70ea081,0.8086236119270325
4645e56f,0.8339476585388184
e6d05940,0.8140677809715271
f8b3c6af,0.8291349411010742
c89d6aad,0.808929443359375
0cb57f6e,0.836088240146637
86a4be46,0.8370509147644043
75e62d7e,0.733806312084198
ebc36374,0.7876560091972351
0ebcb731,0.82192462682724
24d000c5,0.7554170489311218
f3c9a4f6,0.8252957463264465
1bc59730,0.8536526560783386
47ea0bff,0.8204581141471863
cdeccfdd,0.7059431672096252
15e09a1d,0.7758828997612
00652788,0.7058281302452087
23649c84,0.8511030673980713
91188a77,0.8417680263519287
eaca8580,0.7780953049659729
4ce9daeb,0.8219801187515259
d4220673,0.8198197484016418
b6a87aef,0.8491612672805786
8333ebed,0.7328876852989197
950a3453,0.7882071137428284
7074f6c9,0.8000951409339905
98a02caf,0.8335369825363159
59c8d2b3,0.7997080683708191
d99d13bd,0.8271754384040833
de86f1cf,0.8203204870223999
8f4b1985,0.8100890517234802
a7779b04,0.822207510471344
2caeab11,0.8204831480979919
16aeea7c,0.7907816767692566
b9d19ab9,0.8379374146461487
29c5d2fd,0.8145921230316162
efcefa55,0.7781018018722534
099161c3,0.7558118104934692
12b49195,0.7928718328475952
96a1ce13,0.8345335721969604
67964b4f,0.8409936428070068
b61c605c,0.8156222701072693
bcfc0f16,0.8239089846611023
bf0cb956,0.7249709367752075
12f6aa7d,0.8347184062004089
f36f3a0c,0.7876693606376648
83490492,0.8254492282867432
e3b62b60,0.846814751625061
20b27d66,0.8340179920196533
25c3ce93,0.8019768595695496
67a2ff0b,0.785293698310852
9b2d3c1a,0.7988379597663879
8ad51f7d,0.8375274538993835
14137b57,0.7972134351730347
9ea5aa79,0.7708593010902405
5ea1d2dd,0.7331751585006714
979c867e,0.7978843450546265
7ea1e1b6,0.833163857460022
d65520ba,0.7738834023475647
765ad2e2,0.8245735764503479
d2957326,0.7845630645751953
24349e24,0.78585284948349
fd8a2ae3,0.8271701335906982
b282d98e,0.8364816904067993
3eaa7a61,0.8160594701766968
16533dd4,0.8151569366455078
4adb68d7,0.7902803421020508
565005b9,0.78935706615448
51d86e0c,0.7467029690742493
30635642,0.8260958790779114
d9480a60,0.8056793808937073
b2647128,0.8382428288459778
20478c55,0.8318262696266174
caa0d105,0.833265483379364
474f4534,0.7909343242645264
d51e3867,0.8326478600502014
e5d1bba7,0.790560245513916
e7000b2a,0.8101686239242554
78f06b79,0.818527102470398
8a9f4bee,0.8367851376533508
3d716bbe,0.7775668501853943
6e1ddef1,0.7658261060714722
9826f39a,0.7906830310821533
3fdc82f7,0.7728224396705627
31f013c3,0.7555201053619385
97a9df6d,0.8362025022506714
10e65294,0.8034054040908813
0bdca1a5,0.8145127296447754
374037fa,0.7309158444404602
1d1a0cec,0.8078331351280212
d415c5ad,0.8181045055389404
ced1306d,0.7579058408737183
f43497f3,0.7912009954452515
ffd13a9e,0.7950761318206787
6f67148e,0.7796504497528076
be322b68,0.7690161466598511
af209b44,0.8414141535758972
69b53a4a,0.7774625420570374
4c085180,0.829412043094635
608cea18,0.8366121649742126
f8bebbfd,0.8563803434371948
ae16855d,0.7990736365318298
dfc700b3,0.8285531997680664
e3bdd9ac,0.8182874321937561
87a8ea20,0.8345890641212463
3c3da9aa,0.7557034492492676
76c882d6,0.8326026797294617
9e429645,0.8258629441261292
7dc9c990,0.7984570860862732
f38d53ef,0.7946670055389404
e1785b6e,0.7968809008598328
80c673fb,0.81453937292099
a8b8c20b,0.8129633665084839
6a1ff150,0.8124492764472961
2f68d4fe,0.8192391395568848
c462ec65,0.8142890334129333
c374d5c4,0.8157293200492859
d20769b3,0.736419141292572
c467fe4d,0.7729864120483398
1356229e,0.8328216075897217
b1532127,0.8096886277198792
3777ee22,0.8235968947410583
4ba6023f,0.8131360411643982
08504ae6,0.8129841685295105
5e0b4cc5,0.8094357252120972
249a0c1f,0.8242200016975403
24b3497f,0.8189343214035034
9edcf494,0.8590413928031921
53297290,0.8317423462867737
6d3a269e,0.7935426831245422
1b0d38fc,0.7924206852912903
02747427,0.8192856311798096
38867253,0.8006044030189514
c392dbd0,0.8288812637329102
8939734c,0.8173431754112244
097ba3af,0.8180302977561951
30f0f835,0.8227121233940125
bdab1bcf,0.8160476684570312
1070a984,0.8243362307548523
c41b8a90,0.8295309543609619
86a3b5cc,0.8350561857223511
d0a3719e,0.7976506352424622
b1a8067b,0.8332147598266602
911bc6aa,0.7849195599555969
67a2d0ac,0.8207991719245911
11447262,0.7877220511436462
12fd1375,0.8053444027900696
f2898538,0.7957108616828918
0e7355e2,0.8146367073059082
bc2c87c8,0.8242130279541016
94001156,0.8178285360336304
d5855224,0.823063313961029
a3c1a552,0.8109491467475891
edcf54fa,0.7936482429504395
a28b90eb,0.8122117519378662
63cd028f,0.8410613536834717
dbc79657,0.8245385885238647
bc856bf1,0.7985854744911194
c7e25a70,0.809465229511261
9771b119,0.8295551538467407
836db0d9,0.8539579510688782
f5685d3e,0.8194725513458252
bb04299d,0.7888035178184509
163a9d23,0.8141083121299744
5283c614,0.8016583919525146
2276d5d8,0.8278674483299255
ccb77e34,0.759334921836853
d4a75bf3,0.8203387260437012
e15f46ea,0.8221135139465332
992a45ba,0.8340862393379211
056e7768,0.849979817867279
a1dc016b,0.8341783285140991
38db82cd,0.8597412705421448
3295f3ae,0.7732259631156921
a6ff3660,0.8180882930755615
5981b799,0.7958792448043823
2636d79d,0.8311246633529663
7a8521e2,0.808031439781189
9b53021d,0.7738652229309082
0a37be18,0.81391841173172
a8676e55,0.8145344257354736
3488b8fc,0.8485721349716187
b86d4006,0.8228412866592407
33888635,0.7978729009628296
aa9ca5f9,0.7492643594741821
08faf0f6,0.7913552522659302
5320cd26,0.8431605696678162
2c57fdaa,0.8290677666664124
d467ce62,0.7966834306716919
888a568e,0.8156251311302185
88d6c838,0.8318489789962769
8f138517,0.7731146216392517
e1108dc0,0.737471342086792
9e9cd6c9,0.8604667782783508
ab893af4,0.8035251498222351
4d4b30ba,0.8042442202568054
7ce15e26,0.8301922082901001
dbc45500,0.7972578406333923
6a0cde3f,0.8221898078918457
2658014c,0.8122128844261169
08d20604,0.8534160852432251
03c83dc9,0.8359644412994385
d741ccd1,0.8434553742408752
992d48b6,0.7997574806213379
b1ea3253,0.7796105742454529
da379e69,0.8129180073738098
73b429af,0.8324881792068481
2aefe712,0.7941750884056091
1e3634f9,0.8422850370407104
069ee09e,0.7857032418251038
a7970f81,0.8257701396942139
23084d2e,0.7979381680488586
ac57710a,0.7944968938827515
02553267,0.8617662191390991
0971c6c7,0.7890768647193909
cdb7f1fe,0.8456306457519531
d3af3f60,0.8013866543769836
59daf44b,0.8323620557785034
c2169934,0.7962226271629333
da03b56e,0.7955510020256042
474ea404,0.7045772075653076
f686cdc4,0.8443886637687683
f865b354,0.7732712626457214
106df554,0.8064659237861633
e5637171,0.7786792516708374
cba8985c,0.835749626159668
cc09c9ce,0.8500666618347168
0b85b33f,0.8107697367668152
92f20625,0.8091617822647095
6b1379dd,0.8218409419059753
ed2b1df1,0.7420946359634399
325124e4,0.7992385625839233
7455c944,0.7831218838691711
fd68ccc1,0.8040438294410706
8df9100d,0.8076839447021484
c406df9b,0.8358225226402283
4978870c,0.7952257394790649
383f95d6,0.7719942331314087
aba96bbf,0.7866467833518982
6bba66b4,0.8013335466384888
b86fa0c9,0.7294379472732544
a2abc369,0.8265987634658813
0b40c014,0.7937882542610168
d45add48,0.8371407985687256
00193999,0.8206939101219177
c2f1b710,0.8244538903236389
53750c72,0.8356086015701294
3137ef1d,0.8492264747619629
bc6b8e2a,0.8062193989753723
7cb546c6,0.8174782395362854
d59a2349,0.7998501062393188
04d04b9a,0.8107568621635437
05ac1343,0.8457433581352234
2917895f,0.8150832653045654
342a1d01,0.8441226482391357
78309e4b,0.7741560339927673
5c1a5aba,0.7970383763313293
fae57f79,0.81365567445755
23821d71,0.8492134809494019
5780b19d,0.800361692905426
11c67865,0.833543062210083
8564f114,0.8043462038040161
ec7d0fdd,0.8093515038490295
9a0446b8,0.7567084431648254
5f5da69d,0.813949704170227
7a11839b,0.822721004486084
763c9bbf,0.8097577691078186
15a7b5c5,0.8333382606506348
e9c7e251,0.7884325981140137
2555c207,0.8164678812026978
ec8d9784,0.8214038610458374
08fd9d10,0.8023535013198853
9504ae29,0.8124419450759888
0b91a24d,0.835582971572876
e62e6cfe,0.8199473023414612
5d1291bb,0.7866392135620117
b3c1f2e7,0.7632213234901428
c6a8db21,0.8477718234062195
f2c137fd,0.8162515163421631
b61e8155,0.8296937346458435
45b9ee35,0.8547451496124268
8fe9c49b,0.7913808226585388
b98ceb09,0.8089353442192078
70c4a435,0.8288699984550476
d953d111,0.7994133234024048
da7de86e,0.8151748180389404
519f8611,0.8101224303245544
75eefdc3,0.8508301973342896
62412092,0.815549910068512
de8ec010,0.797757625579834
ee6121f8,0.7173856496810913
412b66e0,0.8303691148757935
7405c131,0.8200458884239197
efff4306,0.8075428605079651
5658d679,0.7803218364715576
617f88fc,0.8224381804466248
a120100b,0.8383756875991821
0971369e,0.8242111802101135
83f7fe7b,0.8474474549293518
12437da1,0.7801270484924316
8e7f96a5,0.7880806922912598
a08237de,0.8231114745140076
a013bd6f,0.7927775979042053
c6fdd404,0.804643988609314
317e2af4,0.794173002243042
dd9878c0,0.8050422072410583
42e76a51,0.8293689489364624
022f77e3,0.7627952694892883
cada3682,0.8329510688781738
53074f1f,0.7958577275276184
e6c19679,0.840042233467102
dfb69b8b,0.7927356362342834
e1572941,0.8197039365768433
8d549cd2,0.846185564994812
6913594d,0.7489648461341858
6e528fd6,0.8166555166244507
c8b037c7,0.8233626484870911
c3b6c880,0.8529931902885437
9684ac04,0.8264734745025635
6d974acc,0.8229207396507263
57b10462,0.7743762731552124
b2373298,0.8131382465362549
8e946e10,0.7922020554542542
6acee7de,0.8102709650993347
8ad7cc2f,0.7913572788238525
8e6e087e,0.8281472325325012
c3e46df5,0.8348740935325623
f6983f34,0.8374107480049133
8130a3aa,0.8068038821220398
0f11be03,0.8195455074310303
766073e1,0.8010545969009399
e67f6889,0.7748737931251526
148a0930,0.7823317646980286
b333ff97,0.8110665082931519
1c148a28,0.821662425994873
ee0b02d7,0.8256664276123047
fa1c5f6d,0.8135983943939209
9b12ae1f,0.8356611132621765
3bb60b1b,0.7957253456115723
096e7594,0.7875189781188965
ac98996a,0.8016286492347717
1b7b9b9d,0.7725476026535034
61b2ac6f,0.8223398327827454
2bd414a8,0.8268840312957764
73d12826,0.8265793323516846
29f7ec33,0.7726873159408569
265f8aa8,0.8116093873977661
0d6be675,0.8028168678283691
a00ecdf6,0.7596417665481567
c414328a,0.791262686252594
d47de87e,0.8108989000320435
376f984f,0.8220433592796326
12a35aa5,0.8055317401885986
8ecfd739,0.8028395771980286
2cbc30f4,0.7565833926200867
aa4bdf31,0.8183599710464478
69d18f51,0.844261884689331
50cd4394,0.8247281908988953
bda732e1,0.7673755884170532
8e77e385,0.836894690990448
49dfd51a,0.8055288195610046
b0a3e728,0.8292697072029114
518061ec,0.7926086187362671
bb306c8c,0.8338001370429993
1b2cf099,0.8015422224998474
e7c405e4,0.7271395921707153
1fc79c9d,0.7690638899803162
3427cd60,0.7803137898445129
8fc604cd,0.8352092504501343
0981acfd,0.7616819739341736
512e9c5c,0.8103294968605042
ae9f2426,0.8413565158843994
a8cd44c8,0.837729275226593
acac91c3,0.8175240159034729
35988937,0.7523903846740723
2a2dd539,0.8375952839851379
3f971e0a,0.8170960545539856
7e09131c,0.8464400172233582
82726c59,0.8273670077323914
ec4c3dbd,0.8229048252105713
2a851255,0.8677358627319336
2cebdab4,0.8245254158973694
013b617b,0.7946834564208984
21a8603a,0.8058678507804871
fe2f2579,0.7965790033340454
df069a3d,0.8086662292480469
595f7f57,0.8194010257720947
081bdb0a,0.7824258208274841
6f8e7b3a,0.8230818510055542
d1824fe1,0.7823140621185303
3ddc6778,0.8266105055809021
57e4244d,0.8182957768440247
18e2e176,0.7290858626365662
7394cdbc,0.7951734662055969
19821b41,0.7131559252738953
12e9563c,0.8090491890907288
b96c9ed9,0.843734622001648
096d9c1b,0.7702420353889465
97454a30,0.7807043194770813
43b6c5d3,0.8265426158905029
2c58bcc5,0.7244773507118225
0c71dc02,0.7874138355255127
f7cd79b0,0.815781831741333
922ec513,0.8183022737503052
561b6b2c,0.8123059272766113
32913f04,0.8068804740905762
77aad507,0.8184034824371338
d62d5a9c,0.819094717502594
be70bb3d,0.8428768515586853
84920252,0.8411992788314819
b9623d93,0.790794849395752
ba925eca,0.8169160485267639
181ecadf,0.7827762365341187
6fbcc9e2,0.8193212747573853
57d5b182,0.8366616368293762
d3013a36,0.8182486295700073
21cafb54,0.8031514286994934
d1a6cc74,0.8018997311592102
c4017d47,0.8117705583572388
22e05854,0.8476346731185913
7eb53ec8,0.8226706385612488
c77a806d,0.8287076354026794
c114c951,0.8110833168029785
71495521,0.8192252516746521
98bb1260,0.8162271976470947
546ec108,0.7597919702529907
78f39102,0.797953724861145
26b6379a,0.7854903340339661
8cb14c23,0.8246201872825623
75892ee1,0.7743785977363586
3d31d65f,0.7710447907447815
30784a7a,0.8128693103790283
efba2a23,0.8239933848381042
9fcb2c5a,0.8220492601394653
9910ee7e,0.7981468439102173
dc97b587,0.8220656514167786
7732ca72,0.778734564781189
c4bac1f1,0.8229013681411743
a80ddf30,0.8435986042022705
fe79c536,0.7663108110427856
84e34259,0.814091682434082
7db3b563,0.7878678441047668
5e946e6e,0.8214510679244995
76881bf4,0.8378051519393921
7c606237,0.7623108625411987
7aa06d7d,0.8181086778640747
0d035cbc,0.7989005446434021
0838e69f,0.8172163963317871
f6715e39,0.8467802405357361
499004bb,0.8464466333389282
4cefc9ec,0.8554739952087402
ded95f0a,0.8196231126785278
073112c9,0.8002338409423828
96cb4df4,0.8370242118835449
0962de0b,0.8220000267028809
cea18b7b,0.8152850270271301
75463cb0,0.8340965509414673
4a59c201,0.8136923313140869
